year,age,site,plot,subplot,spp,foliage,f1hr,f10hr,f100hr,f1000hr,height
2000,Old,13-49B,7,3,PIEN,8.69499E-05,3.58029E-05,3.92127E-05,8.5245E-06,0,5
2000,Old,13-49B,7,3,ABLA,0.003735041,0.001537958,0.00168443,0.00036618,0,16
2000,Old,13-49B,7,3,ABLA,0.013552268,0.005580346,0.006111807,0.001328654,0,28
2000,Old,13-49B,7,3,ABLA,0.004898912,0.002017199,0.002209313,0.000480285,0,18
2000,Old,13-49B,7,3,PIEN,0.003480511,0.001433152,0.001569642,0.000341227,0,21
2000,Old,13-49B,7,4,ABLA,0.006986796,0.002876916,0.003150908,0.00068498,0,21
2000,Old,13-49B,7,4,ABLA,0.006986796,0.002876916,0.003150908,0.00068498,0,21
2000,Old,13-49B,7,5,ABLA,0.014692971,0.006050047,0.006626242,0.001440487,0,29
2000,Old,13-49B,7,6,ABLA,0.000556503,0.000229148,0.000250972,5.45592E-05,0,7
2000,Old,13-49B,7,6,ABLA,0.000992722,0.000408768,0.000447698,9.73257E-05,0,9
2000,Old,13-49B,8,1,,0,0,0,0,0,0
2000,Old,13-49B,8,2,,0,0,0,0,0,0
2000,Old,13-49B,8,3,PIEN,0.440399029,0.181340777,0.198611327,0.043176375,0,138
2000,Old,13-49B,8,4,,0,0,0,0,0,0
2000,Old,13-49B,8,5,,0,0,0,0,0,0
2000,Old,13-49B,8,6,,0,0,0,0,0,0
2000,Old,13-49B,8,7,,0,0,0,0,0,0
2000,Old,13-49B,8,8,,0,0,0,0,0,0
2000,Old,13-49B,9,1,ABLA,0.108162444,0.044537477,0.048779141,0.010604161,0,69
2000,Old,13-49B,9,1,ABLA,0.13924999,0.057338231,0.062799015,0.01365196,0,77
2000,Old,13-49B,9,1,ABLA,0.021193514,0.008726741,0.009557859,0.002077796,0,34
2000,Old,13-49B,9,2,,0,0,0,0,0,0
2000,Old,13-49B,9,3,ABLA,0.006244233,0.002571155,0.002816027,0.00061218,0,20
2000,Old,13-49B,9,3,ABLA,0.014692971,0.006050047,0.006626242,0.001440487,0,29
2000,Old,13-49B,9,3,PIEN,0.013914607,0.005729544,0.006275215,0.001364177,0,36
2000,Old,13-49B,9,4,PIEN,0.005449052,0.002243727,0.002457416,0.000534221,0,25
2000,Old,13-49B,9,5,,0,0,0,0,0,0
2000,Old,13-49B,9,6,,0,0,0,0,0,0
2000,Old,13-49B,9,7,ABLA,0.000153374,6.31539E-05,6.91686E-05,1.50366E-05,0,4
2000,Old,13-49B,9,7,ABLA,0.000153374,6.31539E-05,6.91686E-05,1.50366E-05,0,4
2000,Old,13-49B,9,7,PIEN,0.01598972,0.006584002,0.00721105,0.00156762,0,38
2000,Old,13-49B,9,7,ABLA,0.000992722,0.000408768,0.000447698,9.73257E-05,0,9
2000,Old,13-49B,9,7,ABLA,3.10799E-05,1.27976E-05,1.40164E-05,3.04705E-06,0,2
2000,Old,13-49B,9,7,ABLA,0.00321918,0.001325545,0.001451787,0.000315606,0,15
2000,Old,13-49B,9,7,ABLA,0.000153374,6.31539E-05,6.91686E-05,1.50366E-05,0,4
2000,Old,13-49B,10,1,,0,0,0,0,0,0
2000,Old,13-49B,10,2,ABLA,0.013552268,0.005580346,0.006111807,0.001328654,0,28
2000,Old,13-49B,10,3,ABLA,0.010439096,0.004298451,0.004707827,0.001023441,0,25
2000,Old,13-49B,10,4,ABLA,0.019785391,0.008146926,0.008922823,0.001939744,0,33
2000,Old,13-49B,10,5,PIEN,0.000825643,0.000339971,0.000372349,8.09454E-05,0,12
2000,Old,13-49B,10,5,ABLA,0.000992722,0.000408768,0.000447698,9.73257E-05,0,9
2000,Old,13-49B,10,5,ABLA,0.00231536,0.000953384,0.001044182,0.000226996,0,13
2000,Old,13-49B,10,5,ABLA,0.001575921,0.000648909,0.000710709,0.000154502,0,11
2000,Old,13-49B,10,5,PIEN,0.001014298,0.000417652,0.000457429,9.9441E-05,0,13
2000,Old,13-49B,10,5,PIEN,0.000291113,0.00011987,0.000131286,2.85405E-05,0,8
2000,Old,13-49B,10,5,ABLA,0.000992722,0.000408768,0.000447698,9.73257E-05,0,9
2000,Old,13-49B,10,5,ABLA,0.001575921,0.000648909,0.000710709,0.000154502,0,11
2000,Old,13-49B,10,5,ABLA,0.000153374,6.31539E-05,6.91686E-05,1.50366E-05,0,4
2000,Old,13-49B,10,5,ABLA,0.000390202,0.000160671,0.000175973,3.82551E-05,0,6
2000,Old,13-49B,10,5,ABLA,0.119300915,0.049123906,0.053802373,0.011696168,0,72
2000,Old,13-49B,10,5,ABLA,0.001265339,0.000521022,0.000570643,0.000124053,0,10
2000,Old,13-49B,10,5,ABLA,0.00231536,0.000953384,0.001044182,0.000226996,0,13
2000,Old,13-49B,10,5,ABLA,0.002746249,0.001130808,0.001238504,0.00026924,0,14
2000,Old,13-49B,10,5,ABLA,0.000153374,6.31539E-05,6.91686E-05,1.50366E-05,0,4
2000,Old,13-49B,10,5,PIEN,0.000291113,0.00011987,0.000131286,2.85405E-05,0,8
2000,Old,13-49B,10,5,PIEN,8.69499E-05,3.58029E-05,3.92127E-05,8.5245E-06,0,5
2000,Old,13-49B,10,5,ABLA,0.000992722,0.000408768,0.000447698,9.73257E-05,0,9
2000,Old,13-49B,10,5,ABLA,0.000390202,0.000160671,0.000175973,3.82551E-05,0,6
2000,Old,13-49B,10,5,ABLA,0.000992722,0.000408768,0.000447698,9.73257E-05,0,9
2000,Old,13-49B,10,5,ABLA,0.001265339,0.000521022,0.000570643,0.000124053,0,10
2000,Old,13-49B,10,5,ABLA,0.000992722,0.000408768,0.000447698,9.73257E-05,0,9
2000,Old,13-49B,10,5,PIEN,8.69499E-05,3.58029E-05,3.92127E-05,8.5245E-06,0,5
2000,Old,13-49B,10,5,PIEN,0.000138945,5.72128E-05,6.26616E-05,1.36221E-05,0,6
2000,Old,13-49B,10,5,PIEN,2.33828E-05,9.6282E-06,1.05452E-05,2.29243E-06,0,3
2000,Old,13-49B,10,5,ABLA,0.001265339,0.000521022,0.000570643,0.000124053,0,10
2000,Old,13-49B,10,5,ABLA,0.000992722,0.000408768,0.000447698,9.73257E-05,0,9
2000,Old,13-49B,10,5,ABLA,0.000390202,0.000160671,0.000175973,3.82551E-05,0,6
2000,Old,13-49B,10,5,ABLA,0.000756873,0.000311654,0.000341335,7.42033E-05,0,8
2000,Old,13-49B,10,5,ABLA,0.000153374,6.31539E-05,6.91686E-05,1.50366E-05,0,4
2000,Old,13-49B,10,5,ABLA,0.000153374,6.31539E-05,6.91686E-05,1.50366E-05,0,4
2000,Old,13-49B,10,5,ABLA,0.000153374,6.31539E-05,6.91686E-05,1.50366E-05,0,4
2000,Old,13-50C,1,1,,0,0,0,0,0,0
2000,Old,13-50C,1,2,,0,0,0,0,0,0
2000,Old,13-50C,1,3,,0,0,0,0,0,0
2000,Old,13-50C,1,4,,0,0,0,0,0,0
2000,Old,13-50C,1,5,,0,0,0,0,0,0
2000,Old,13-50C,1,6,,0,0,0,0,0,0
2000,Old,13-50C,2,1,,0,0,0,0,0,0
2000,Old,13-50C,2,2,,0,0,0,0,0,0
2000,Old,13-50C,2,3,,0,0,0,0,0,0
2000,Old,13-50C,2,4,ABLA,1.963937207,0.785574883,0.834673313,1.276559185,0.04909843,270
2000,Old,13-50C,2,5,,0,0,0,0,0,0
2000,Old,13-50C,2,6,,0,0,0,0,0,0
2000,Old,13-50C,3,1,,0,0,0,0,0,0
2000,Old,13-50C,3,2,,0,0,0,0,0,0
2000,Old,13-50C,3,3,,0,0,0,0,0,0
2000,Old,13-50C,3,4,,0,0,0,0,0,0
2000,Old,13-50C,3,5,,0,0,0,0,0,0
2000,Old,13-50C,3,6,,0,0,0,0,0,0
2000,Old,13-50C,4,1,,0,0,0,0,0,0
2000,Old,13-50C,4,2,,0,0,0,0,0,0
2000,Old,13-50C,4,3,ABLA,0.884945844,0.353978338,0.376101984,0.575214798,0.022123646,191
2000,Old,13-50C,4,3,ABLA,2.014556376,0.80582255,0.85618646,1.309461644,0.050363909,273
2000,Old,13-50C,4,4,,0,0,0,0,0,0
2000,Old,13-50C,4,5,,0,0,0,0,0,0
2000,Old,13-50C,4,6,,0,0,0,0,0,0
2000,Old,13-50C,5,1,,0,0,0,0,0,0
2000,Old,13-50C,5,2,,0,0,0,0,0,0
2000,Old,13-50C,5,3,,0,0,0,0,0,0
2000,Old,13-50C,5,4,,0,0,0,0,0,0
2000,Old,13-50C,5,5,,0,0,0,0,0,0
2000,Old,13-50C,5,6,,0,0,0,0,0,0
2000,Old,13-50C,6,1,,0,0,0,0,0,0
2000,Old,13-50C,6,2,,0,0,0,0,0,0
2000,Old,13-50C,6,3,,0,0,0,0,0,0
2000,Old,13-50C,6,4,PIEN,1.145712759,0.458285104,0.486927923,0.744713293,0.028642819,220
2000,Old,13-50C,6,5,,0,0,0,0,0,0
2000,Old,13-50C,6,6,,0,0,0,0,0,0
2000,Old,13-50C,7,1,,0,0,0,0,0,0
2000,Old,13-50C,7,2,,0,0,0,0,0,0
2000,Old,13-50C,7,3,,0,0,0,0,0,0
2000,Old,13-50C,7,4,,0,0,0,0,0,0
2000,Old,13-50C,7,5,,0,0,0,0,0,0
2000,Old,13-50C,7,6,,0,0,0,0,0,0
2000,Old,13-50C,8,1,,0,0,0,0,0,0
2000,Old,13-50C,8,2,,0,0,0,0,0,0
2000,Old,13-50C,8,3,,0,0,0,0,0,0
2000,Old,13-50C,8,4,,0,0,0,0,0,0
2000,Old,13-50C,8,5,,0,0,0,0,0,0
2000,Old,13-50C,8,6,,0,0,0,0,0,0
2000,Old,13-50C,9,1,,0,0,0,0,0,0
2000,Old,13-50C,9,2,,0,0,0,0,0,0
2000,Old,13-50C,9,3,ABLA,0.570068562,0.234734114,0.257089743,0.055889075,0,142
2000,Old,13-50C,9,4,,0,0,0,0,0,0
2000,Old,13-50C,9,5,,0,0,0,0,0,0
2000,Old,13-50C,9,6,,0,0,0,0,0,0
2000,Old,13-50C,10,1,,0,0,0,0,0,0
2000,Old,13-50C,10,2,,0,0,0,0,0,0
2000,Old,13-50C,10,3,,0,0,0,0,0,0
2000,Old,13-50C,10,4,,0,0,0,0,0,0
2000,Old,13-50C,10,5,ABLA,1.199947248,0.479978899,0.50997758,0.779965711,0.029998681,218
2000,Old,13-50C,10,6,ABLA,0.515087201,0.20603488,0.218912061,0.334806681,0.01287718,151
2000,Old,13-57A,1,1,PIEN,0.683931565,0.273572626,0.290670915,0.444555517,0.017098289,180
2000,Old,13-57A,1,2,ABLA,1.100950733,0.440380293,0.467904061,0.715617976,0.027523768,210
2000,Old,13-57A,1,3,,0,0,0,0,0,0
2000,Old,13-57A,1,4,,0,0,0,0,0,0
2000,Old,13-57A,1,5,,0,0,0,0,0,0
2000,Old,13-57A,1,6,,0,0,0,0,0,0
2000,Old,13-57A,2,1,,0,0,0,0,0,0
2000,Old,13-57A,2,2,ABLA,1.100950733,0.440380293,0.467904061,0.715617976,0.027523768,210
2000,Old,13-57A,2,3,,0,0,0,0,0,0
2000,Old,13-57A,2,4,,0,0,0,0,0,0
2000,Old,13-57A,2,5,,0,0,0,0,0,0
2000,Old,13-57A,2,6,,0,0,0,0,0,0
2000,Old,13-57A,3,1,,0,0,0,0,0,0
2000,Old,13-57A,3,2,ABLA,1.497350041,0.598940016,0.636373767,0.973277527,0.037433751,240
2000,Old,13-57A,3,3,PIEN,1.284426637,0.513770655,0.545881321,0.834877314,0.032110666,230
2000,Old,13-57A,3,4,,0,0,0,0,0,0
2000,Old,13-57A,3,5,,0,0,0,0,0,0
2000,Old,13-57A,3,6,ABLA,0.895652575,0.35826103,0.380652344,0.582174174,0.022391314,192
2000,Old,13-57A,4,1,ABLA,1.752963334,0.701185333,0.745009417,1.139426167,0.043824083,257
2000,Old,13-57A,4,2,,0,0,0,0,0,0
2000,Old,13-57A,4,3,PIEN,0.223500553,0.092029639,0.100794367,0.021911819,0,106
2000,Old,13-57A,4,4,PIEN,1.105974243,0.442389697,0.470039053,0.718883258,0.027649356,217
2000,Old,13-57A,4,4,PIEN,0.473402317,0.189360927,0.201195985,0.307711506,0.011835058,156
2000,Old,13-57A,4,4,PIEN,0.457955006,0.183182002,0.194630877,0.297670754,0.011448875,154
2000,Old,13-57A,4,4,PIEN,1.691577843,0.676631137,0.718920583,1.099525598,0.042289446,256
2000,Old,13-57A,4,5,PIEN,0.48259873,0.198717124,0.217642564,0.047313601,0,143
2000,Old,13-57A,4,6,,0,0,0,0,0,0
2000,Old,13-57A,5,1,ABLA,1.018263612,0.407305445,0.432762035,0.661871348,0.02545659,203
2000,Old,13-57A,5,2,,0,0,0,0,0,0
2000,Old,13-57A,5,3,,0,0,0,0,0,0
2000,Old,13-57A,5,4,,0,0,0,0,0,0
2000,Old,13-57A,5,5,PIEN,0.572765961,0.229106384,0.243425534,0.372297875,0.014319149,168
2000,Old,13-57A,5,5,ABLA,0.762109507,0.304843803,0.323896541,0.49537118,0.019052738,179
2000,Old,13-57A,5,6,PIEN,1.186311772,0.474524709,0.504182503,0.771102652,0.029657794,223
2000,Old,13-57A,6,1,,0,0,0,0,0,0
2000,Old,13-57A,6,2,PIEN,0.427993984,0.171197593,0.181897443,0.278196089,0.01069985,150
2000,Old,13-57A,6,3,,0,0,0,0,0,0
2000,Old,13-57A,6,4,ABLA,1.125248226,0.45009929,0.478230496,0.731411347,0.028131206,212
2000,Old,13-57A,6,4,ABLA,0.906432214,0.362572886,0.385233691,0.589180939,0.022660805,193
2000,Old,13-57A,6,5,PIEN,1.200037154,0.480014862,0.51001579,0.78002415,0.030000929,224
2000,Old,13-57A,6,6,,0,0,0,0,0,0
2000,Old,13-57A,7,1,,0,0,0,0,0,0
2000,Old,13-57A,7,2,,0,0,0,0,0,0
2000,Old,13-57A,7,3,,0,0,0,0,0,0
2000,Old,13-57A,7,4,ABLA,0.570068562,0.234734114,0.257089743,0.055889075,0,142
2000,Old,13-57A,7,4,ABLA,0.781862902,0.312745161,0.332291733,0.508210886,0.019546573,181
2000,Old,13-57A,7,5,ABLA,0.631774907,0.252709963,0.268504336,0.41065369,0.015794373,165
2000,Old,13-57A,7,6,,0,0,0,0,0,0
2000,Old,13-57A,8,1,,0,0,0,0,0,0
2000,Old,13-57A,8,2,,0,0,0,0,0,0
2000,Old,13-57A,8,3,ABLA,0.614277916,0.245711166,0.261068114,0.399280645,0.015356948,163
2000,Old,13-57A,8,4,ABLA,0.560865402,0.230944577,0.252939299,0.054986804,0,141
2000,Old,13-57A,8,5,,0,0,0,0,0,0
2000,Old,13-57A,8,6,,0,0,0,0,0,0
2000,Old,13-57A,9,1,,0,0,0,0,0,0
2000,Old,13-57A,9,2,,0,0,0,0,0,0
2000,Old,13-57A,9,3,ABLA,0.560865402,0.230944577,0.252939299,0.054986804,0,141
2000,Old,13-57A,9,4,,0,0,0,0,0,0
2000,Old,13-57A,9,5,,0,0,0,0,0,0
2000,Old,13-57A,9,6,,0,0,0,0,0,0
2000,Old,13-57A,10,1,,0,0,0,0,0,0
2000,Old,13-57A,10,2,,0,0,0,0,0,0
2000,Old,13-57A,10,3,,0,0,0,0,0,0
2000,Old,13-57A,10,4,,0,0,0,0,0,172
2000,Old,13-57A,10,5,,0,0,0,0,0,285
2000,Old,13-57A,10,5,,0,0,0,0,0,175
2000,Old,13-57A,10,5,,0,0,0,0,0,181
2000,Old,13-57A,10,5,,0,0,0,0,0,263
2000,Old,13-57A,10,6,,0,0,0,0,0,0
2000,Old,13-58A,1,1,,0,0,0,0,0,0
2000,Old,13-58A,1,2,,0,0,0,0,0,0
2000,Old,13-58A,1,3,,0,0,0,0,0,0
2000,Old,13-58A,1,4,,0,0,0,0,0,0
2000,Old,13-58A,1,5,,0,0,0,0,0,0
2000,Old,13-58A,1,6,,0,0,0,0,0,0
2000,Old,13-58A,2,1,,0,0,0,0,0,0
2000,Old,13-58A,2,2,,0,0,0,0,0,0
2000,Old,13-58A,2,3,,0,0,0,0,0,0
2000,Old,13-58A,2,4,,0,0,0,0,0,0
2000,Old,13-58A,2,5,,0,0,0,0,0,0
2000,Old,13-58A,2,6,,0,0,0,0,0,0
2000,Old,13-58A,3,1,,0,0,0,0,0,0
2000,Old,13-58A,3,2,,0,0,0,0,0,0
2000,Old,13-58A,3,3,,0,0,0,0,0,0
2000,Old,13-58A,3,4,,0,0,0,0,0,0
2000,Old,13-58A,3,5,,0,0,0,0,0,0
2000,Old,13-58A,3,6,,0,0,0,0,0,0
2000,Old,13-58A,4,1,,0,0,0,0,0,0
2000,Old,13-58A,4,2,,0,0,0,0,0,0
2000,Old,13-58A,4,3,,0,0,0,0,0,0
2000,Old,13-58A,4,4,,0,0,0,0,0,0
2000,Old,13-58A,4,5,,0,0,0,0,0,0
2000,Old,13-58A,4,6,,0,0,0,0,0,0
2000,Old,13-58A,5,1,,0,0,0,0,0,0
2000,Old,13-58A,5,2,,0,0,0,0,0,0
2000,Old,13-58A,5,3,,0,0,0,0,0,0
2000,Old,13-58A,5,4,,0,0,0,0,0,0
2000,Old,13-58A,5,5,,0,0,0,0,0,0
2000,Old,13-58A,5,6,,0,0,0,0,0,0
2000,Old,13-58A,6,1,,0,0,0,0,0,0
2000,Old,13-58A,6,2,,0,0,0,0,0,0
2000,Old,13-58A,6,3,,0,0,0,0,0,0
2000,Old,13-58A,6,4,,0,0,0,0,0,0
2000,Old,13-58A,6,5,,0,0,0,0,0,0
2000,Old,13-58A,6,6,,0,0,0,0,0,0
2000,Old,13-58A,7,1,,0,0,0,0,0,0
2000,Old,13-58A,7,2,ABLA,0.010247767,0.004219669,0.004621542,0.001004683,0,24.8
2000,Old,13-58A,7,3,,0,0,0,0,0,0
2000,Old,13-58A,7,4,,0,0,0,0,0,0
2000,Old,13-58A,7,5,,0,0,0,0,0,0
2000,Old,13-58A,7,6,,0,0,0,0,0,0
2000,Old,13-58A,8,1,,0,0,0,0,0,0
2000,Old,13-58A,8,2,,0,0,0,0,0,0
2000,Old,13-58A,8,3,,0,0,0,0,0,0
2000,Old,13-58A,8,4,,0,0,0,0,0,0
2000,Old,13-58A,8,5,,0,0,0,0,0,0
2000,Old,13-58A,8,6,,0,0,0,0,0,0
2000,Old,13-58A,9,1,,0,0,0,0,0,0
2000,Old,13-58A,9,2,,0,0,0,0,0,0
2000,Old,13-58A,9,3,,0,0,0,0,0,0
2000,Old,13-58A,9,4,,0,0,0,0,0,0
2000,Old,13-58A,9,5,,0,0,0,0,0,0
2000,Old,13-58A,9,6,,0,0,0,0,0,0
2000,Old,13-58A,10,1,,0,0,0,0,0,0
2000,Old,13-58A,10,2,,0,0,0,0,0,0
2000,Old,13-58A,10,3,,0,0,0,0,0,0
2000,Old,13-58A,10,4,,0,0,0,0,0,0
2000,Old,13-58A,10,5,,0,0,0,0,0,0
2000,Old,13-58A,10,6,,0,0,0,0,0,0
2010,Old,13-09C,1,1,,0,0,0,0,0,0
2010,Old,13-09C,1,2,ABLA,0.685941204,0.274376482,0.291525012,0.445861783,0.01714853,171
2010,Old,13-09C,1,2,ABLA,1.426481475,0.57059259,0.606254627,0.927212958,0.035662037,235
2010,Old,13-09C,1,3,,0,0,0,0,0,0
2010,Old,13-09C,1,4,,0,0,0,0,0,0
2010,Old,13-09C,1,5,,0,0,0,0,0,0
2010,Old,13-09C,1,6,,0,0,0,0,0,0
2010,Old,13-09C,2,1,,0,0,0,0,0,0
2010,Old,13-09C,2,2,,0,0,0,0,0,0
2010,Old,13-09C,2,3,,0,0,0,0,0,0
2010,Old,13-09C,2,4,,0,0,0,0,0,0
2010,Old,13-09C,2,5,,0,0,0,0,0,0
2010,Old,13-09C,2,6,,0,0,0,0,0,0
2010,Old,13-09C,3,1,,0,0,0,0,0,0
2010,Old,13-09C,3,2,,0,0,0,0,0,0
2010,Old,13-09C,3,3,,0,0,0,0,0,0
2010,Old,13-09C,3,4,,0,0,0,0,0,0
2010,Old,13-09C,3,5,,0,0,0,0,0,0
2010,Old,13-09C,3,6,,0,0,0,0,0,0
2010,Old,13-09C,4,1,,0,0,0,0,0,0
2010,Old,13-09C,4,2,,0,0,0,0,0,0
2010,Old,13-09C,4,3,,0,0,0,0,0,0
2010,Old,13-09C,4,4,,0,0,0,0,0,0
2010,Old,13-09C,4,5,,0,0,0,0,0,0
2010,Old,13-09C,4,6,,0,0,0,0,0,0
2010,Old,13-09C,5,1,,0,0,0,0,0,0
2010,Old,13-09C,5,2,,0,0,0,0,0,0
2010,Old,13-09C,5,3,,0,0,0,0,0,0
2010,Old,13-09C,5,4,,0,0,0,0,0,0
2010,Old,13-09C,5,5,,0,0,0,0,0,0
2010,Old,13-09C,5,6,,0,0,0,0,0,0
2010,Old,13-09C,6,1,ABLA,0.752339934,0.300935973,0.319744472,0.489020957,0.018808498,178
2010,Old,13-09C,6,2,,0,0,0,0,0,0
2010,Old,13-09C,6,3,,0,0,0,0,0,0
2010,Old,13-09C,6,4,,0,0,0,0,0,0
2010,Old,13-09C,6,5,,0,0,0,0,0,0
2010,Old,13-09C,6,6,,0,0,0,0,0,0
2010,Old,13-09C,7,1,,0,0,0,0,0,0
2010,Old,13-09C,7,2,,0,0,0,0,0,0
2010,Old,13-09C,7,3,,0,0,0,0,0,0
2010,Old,13-09C,7,4,,0,0,0,0,0,0
2010,Old,13-09C,7,5,,0,0,0,0,0,0
2010,Old,13-09C,7,6,,0,0,0,0,0,0
2010,Old,13-09C,8,1,,0,0,0,0,0,0
2010,Old,13-09C,8,2,,0,0,0,0,0,0
2010,Old,13-09C,8,3,,0,0,0,0,0,0
2010,Old,13-09C,8,4,ABLA,2.22718749,0.80988636,1.21482954,1.95722537,0.53992424,310
2010,Old,13-09C,8,5,,0,0,0,0,0,0
2010,Old,13-09C,8,6,,0,0,0,0,0,0
2010,Old,13-09C,9,1,ABLA,0.556295579,0.229062886,0.250878398,0.054538782,0,140.5
2010,Old,13-09C,9,2,,0,0,0,0,0,0
2010,Old,13-09C,9,3,,0,0,0,0,0,0
2010,Old,13-09C,9,4,PIEN,0.473402317,0.189360927,0.201195985,0.307711506,0.011835058,156
2010,Old,13-09C,9,5,,0,0,0,0,0,0
2010,Old,13-09C,9,6,,0,0,0,0,0,0
2010,Old,13-09C,10,1,,0,0,0,0,0,0
2010,Old,13-09C,10,2,ABLA,0.560865402,0.230944577,0.252939299,0.054986804,0,141
2010,Old,13-09C,10,3,ABLA,0.658542981,0.263417192,0.279880767,0.428052937,0.016463575,168
2010,Old,13-09C,10,3,ABLA,0.733014428,0.293205771,0.311531132,0.476459378,0.018325361,176
2010,Old,13-09C,10,3,ABLA,1.584967644,0.633987058,0.673611249,1.030228969,0.039624191,246
2010,Old,13-09C,10,4,,0,0,0,0,0,0
2010,Old,13-09C,10,5,,0,0,0,0,0,0
2010,Old,13-09C,10,6,,0,0,0,0,0,0
2010,Old,13-100A,1,1,,0,0,0,0,0,0
2010,Old,13-100A,1,2,,0,0,0,0,0,0
2010,Old,13-100A,1,3,,0,0,0,0,0,0
2010,Old,13-100A,1,4,,0,0,0,0,0,0
2010,Old,13-100A,1,5,,0,0,0,0,0,0
2010,Old,13-100A,1,6,,0,0,0,0,0,0
2010,Old,13-100A,2,1,,0,0,0,0,0,0
2010,Old,13-100A,2,2,,0,0,0,0,0,0
2010,Old,13-100A,2,3,ABLA,0.547054695,0.218821878,0.232498246,0.355585552,0.013676367,155
2010,Old,13-100A,2,4,,0,0,0,0,0,0
2010,Old,13-100A,2,5,,0,0,0,0,0,0
2010,Old,13-100A,2,6,ABLA,0.771950457,0.308780183,0.328078944,0.501767797,0.019298761,180
2010,Old,13-100A,3,1,,0,0,0,0,0,0
2010,Old,13-100A,3,2,,0,0,0,0,0,0
2010,Old,13-100A,3,3,,0,0,0,0,0,0
2010,Old,13-100A,3,4,,0,0,0,0,0,0
2010,Old,13-100A,3,5,PIEN,0.500143185,0.205941312,0.22555477,0.049033646,0,145
2010,Old,13-100A,3,6,,0,0,0,0,0,0
2010,Old,13-100A,4,1,ABLA,0.658542981,0.263417192,0.279880767,0.428052937,0.016463575,168
2010,Old,13-100A,4,1,ABLA,0.605633553,0.242253421,0.25739426,0.393661809,0.015140839,162
2010,Old,13-100A,4,2,,0,0,0,0,0,0
2010,Old,13-100A,4,3,ABLA,0.571747297,0.228698919,0.242992601,0.371635743,0.014293682,158
2010,Old,13-100A,4,4,,0,0,0,0,0,0
2010,Old,13-100A,4,5,,0,0,0,0,0,0
2010,Old,13-100A,4,6,,0,0,0,0,0,0
2010,Old,13-100A,5,1,,0,0,0,0,0,0
2010,Old,13-100A,5,2,,0,0,0,0,0,0
2010,Old,13-100A,5,3,PIEN,1.04163733,0.416654932,0.442695865,0.677064264,0.026040933,212
2010,Old,13-100A,5,3,ABLA,1.398677328,0.559470931,0.594437864,0.909140263,0.034966933,233
2010,Old,13-100A,5,4,,0,0,0,0,0,0
2010,Old,13-100A,5,5,,0,0,0,0,0,0
2010,Old,13-100A,5,6,,0,0,0,0,0,0
2010,Old,13-100A,6,1,ABLA,0.515087201,0.20603488,0.218912061,0.334806681,0.01287718,151
2010,Old,13-100A,6,1,ABLA,0.588552446,0.235420979,0.25013479,0.38255909,0.014713811,160
2010,Old,13-100A,6,1,ABLA,0.863750644,0.345500258,0.367094024,0.561437919,0.021593766,189
2010,Old,13-100A,6,2,ABLA,0.59705844,0.238823376,0.253749837,0.388087986,0.014926461,161
2010,Old,13-100A,6,3,,0,0,0,0,0,0
2010,Old,13-100A,6,4,,0,0,0,0,0,0
2010,Old,13-100A,6,5,ABLA,0.781862902,0.312745161,0.332291733,0.508210886,0.019546573,181
2010,Old,13-100A,6,5,ABLA,0.895652575,0.35826103,0.380652344,0.582174174,0.022391314,192
2010,Old,13-100A,6,6,ABLA,0.640627793,0.256251117,0.272266812,0.416408065,0.016015695,166
2010,Old,13-100A,7,1,,0,0,0,0,0,0
2010,Old,13-100A,7,2,,0,0,0,0,0,0
2010,Old,13-100A,7,3,,0,0,0,0,0,0
2010,Old,13-100A,7,4,,0,0,0,0,0,0
2010,Old,13-100A,7,5,,0,0,0,0,0,0
2010,Old,13-100A,7,6,,0,0,0,0,0,0
2010,Old,13-100A,8,1,,0,0,0,0,0,0
2010,Old,13-100A,8,2,ABLA,0.995307712,0.398123085,0.423005778,0.646950013,0.024882693,201
2010,Old,13-100A,8,3,,0,0,0,0,0,0
2010,Old,13-100A,8,4,PIEN,0.473969674,0.195163984,0.21375103,0.046467615,0,142
2010,Old,13-100A,8,5,,0,0,0,0,0,0
2010,Old,13-100A,8,6,,0,0,0,0,0,0
2010,Old,13-100A,9,1,,0,0,0,0,0,0
2010,Old,13-100A,9,2,,0,0,0,0,0,0
2010,Old,13-100A,9,3,,0,0,0,0,0,0
2010,Old,13-100A,9,4,,0,0,0,0,0,0
2010,Old,13-100A,9,5,,0,0,0,0,0,0
2010,Old,13-100A,9,6,ABLA,2.048707904,0.819483162,0.870700859,1.331660138,0.051217698,275
2010,Old,13-100A,10,1,,0,0,0,0,0,0
2010,Old,13-100A,10,2,,0,0,0,0,0,0
2010,Old,13-100A,10,3,,0,0,0,0,0,0
2010,Old,13-100A,10,4,ABLA,0.622991658,0.249196663,0.264771455,0.404944578,0.015574791,164
2010,Old,13-100A,10,4,ABLA,0.631774907,0.252709963,0.268504336,0.41065369,0.015794373,165
2010,Old,13-100A,10,4,ABLA,0.917284876,0.366913951,0.389846072,0.59623517,0.022932122,194
2010,Old,13-100A,10,4,ABLA,0.995307712,0.398123085,0.423005778,0.646950013,0.024882693,201
2010,Old,13-100A,10,5,,0,0,0,0,0,0
2010,Old,13-100A,10,6,,0,0,0,0,0,0
2010,Old,13-101A,1,1,ABLA,0.580115443,0.232046177,0.246549063,0.377075038,0.014502886,159
