year,age,site,plot,plot_size,spp,status,sf,lifol,defol,li1hr,de1hr,li10hr,de10hr,li100hr,de100hr,cbh,lcw,dcw,acfl,cbd,ba_li,ba_gr,ba_ye,ba_nd,ba_tw,ba_br,ba_sn,ba_de
2010,Old,13-100A,1,100,PIEN,Br,S,0,0,0,0.004744967,0,0.037813006,0,0,1.5,0,0.004255807,0.000237248,4.16E-05,0,0,0,0,0,2.01088,0,0
2010,Old,13-100A,1,100,PIEN,Tw,S,0,0.016390839,0,0.008260989,0,0.134980414,0,0.007616527,0.1,0,0.016724914,0.002052133,0.000135903,0,0,0,0,7.2592768,0,0,0
2010,Old,13-100A,1,100,PIEN,Br,S,0,0,0,0.000273046,0,0.000971205,0,0,1.1,0,0.000124425,1.37E-05,2.81E-06,0,0,0,0,0,0.2463328,0,0
2010,Old,13-100A,1,100,PIEN,Li,S,2.13723766,0,1.13135267,0,1.143888465,0,0.441262664,0,0.1,0.485374146,0.005256501,0.326859033,0.033183658,3.56373495,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,PIEN,Li,S,0.297887259,0,0.145792459,0,0.112744786,0,0,0,0.25,0.05564245,9.39E-05,0.044367972,0.008963227,0.28278,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,PIEN,Li,S,1.095128971,0,0.55755715,0,0.501553777,0,0.099879866,0,0.85,0.225411977,0.001536247,0.165268612,0.016778539,1.4528608,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,PIEN,Li,S,2.414092781,0,1.290056633,0,1.337755264,0,0.57525964,0,0,0.561716432,0.006762494,0.370414941,0.023593308,4.2278752,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14523895
2010,Old,13-100A,1,100,PIEN,Sn,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08038,0
2010,Old,13-100A,1,100,PIEN,Tw,S,0,0.002178782,0,0.016223832,0,0,0,0,0,0,0.001840265,0.00102907,8.44E-05,0,0,0,0,1.9115928,0,0,0
2010,Old,13-100A,1,100,PIEN,Li,S,1.033778917,0,0.524974044,0,0.468257235,0,0.087286233,0,0.8,0.211429643,0.001291839,0.155875296,0.013437526,1.34799655,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,PIEN,Li,S,2.00812668,0,1.058231588,0,1.05673341,0,0.385310009,0,0.8,0.450840169,0.005293441,0.306635827,0.021294155,3.2689368,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,PIEN,Li,S,1.132403349,0,0.577421213,0,0.522041737,0,0.107924194,0,0.7,0.233979049,0.001627636,0.170982456,0.020115583,1.51766455,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,PIEN,Li,S,1.34970517,0,0.694224685,0,0.645288236,0,0.160780746,0,0.8,0.284999884,0.002287667,0.204392985,0.017620085,1.9115928,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,PIEN,Nd,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46572295,0,0,0,0
2010,Old,13-100A,1,100,PIEN,Nd,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27343255,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Li,S,1.415432302,0,0.729885662,0,0.683823725,0,0.178792895,0,0.65,0.300793458,0.002457147,0.214531796,0.019414642,2.03609455,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Ye,S,0,0.020424205,0,0,0,0.028002004,0,0,0.4,0,0.004562037,0.002042421,0.000148001,0,0,3.142,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Li,S,0.98542214,0,0.499390116,0,0.442388841,0,0.077925099,0,0.3,0.20051262,0.001035029,0.148481226,0.015386655,1.26693295,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Li,S,0.465337954,0,0.230027307,0,0.186454115,0,0.008738492,0,1.1,0.089055787,0.000294543,0.069536526,0.008180768,0.49023055,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Li,S,1.195270073,0,0.611038501,0,0.557033732,0,0.122166956,0,0.95,0.248550926,0.001983719,0.180630857,0.02088218,1.6288128,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81527375,0
2010,Old,13-100A,2,100,PIEN,Li,S,1.195270073,0,0.611038501,0,0.557033732,0,0.122166956,0,0.4,0.248550926,0.001644687,0.180630857,0.021762754,1.6288128,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33792375,0
2010,Old,13-100A,2,100,PIEN,Li,S,1.922889805,0,1.010269137,0,1.000340504,0,0.350581604,0,0.6,0.428408105,0.004764134,0.293315894,0.026424855,3.0794742,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Li,S,1.562634069,0,0.810301443,0,0.772202316,0,0.22260021,0,0.3,0.336773804,0.002761765,0.237293551,0.02147453,2.3238232,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Li,S,0.400648715,0,0.19732567,0,0.161957216,0,0,0,0.4,0.07599316,0.000183868,0.059797439,0.011177091,0.4072032,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Br,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15832,0,0
2010,Old,13-100A,2,100,PIEN,Li,S,0.165659438,0,0.080310519,0,0.056432877,0,0,0,0.65,0.030240283,4.42E-05,0.024596996,0.007342387,0.1385622,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Li,S,0.178914891,0,0.086828557,0,0.061691903,0,0,0,0.4,0.032743535,3.96E-05,0.026574345,0.006727682,0.1520728,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Li,S,0.289819666,0,0.141769369,0,0.109074984,0,0,0,0.35,0.054066402,9.31E-05,0.043158903,0.008067085,0.27343255,0,0,0,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Nd,S,0,0.51972941,0,0,0,1.698607252,0,0.494169308,3.1,0,0.256025079,0.051972941,0.003112152,0,0,0,27.7152678,0,0,0,0
2010,Old,13-100A,2,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.520895,0
2010,Old,13-100A,2,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.726295,0
2010,Old,13-100A,2,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30998,0
2010,Old,13-100A,2,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.155295,0
2010,Old,13-100A,2,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.835655,0
2010,Old,13-100A,3,100,PIEN,Ye,S,0,0.042060447,0,0.057318293,0,0,0,0,0.9,0,0.009937896,0.007071959,0.000552497,0,0,4.6765528,0,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Ye,S,0,0.069689305,0,0,0,0.115402954,0,0.006699472,0.9,0,0.017507028,0.00696893,0.000487338,0,0,6.6974872,0,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Li,S,1.535616384,0,0.795485137,0,0.755767868,0,0.214197658,0,0.65,0.330106705,0.002894633,0.233110152,0.019345241,2.270095,0,0,0,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0695,0
2010,Old,13-100A,3,100,PIEN,Li,S,0.418790924,0,0.206477193,0,0.165702093,0,0.005404421,0,0.5,0.079637463,0.000198555,0.062526812,0.008684279,0.4301398,0,0,0,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Li,S,0.213690639,0,0.103979992,0,0.07591396,0,0,0,0.6,0.039358459,6.36E-05,0.031767063,0.007563586,0.18859855,0,0,0,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Li,S,1.157440387,0,0.590792296,0,0.535911998,0,0.113494706,0,1.1,0.239763939,0.001777081,0.174823268,0.015070971,1.56165255,0,0,0,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Li,S,0.721170298,0,0.361159963,0,0.307075593,0,0.035542311,0,0,0.142494816,0.00048699,0.108233026,0.011274274,0.8495968,0,0,0,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Li,S,0.382786959,0,0.18833093,0,0.153082041,0,0,0,0.1,0.072419993,0.000137848,0.057111789,0.005768868,0.384895,0,0,0,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Li,S,0.418790924,0,0.206477193,0,0.165702093,0,0.005404421,0,0.4,0.079637463,0.000189824,0.062526812,0.008565317,0.4301398,0,0,0,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Nd,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37397655,0,0,0,0
2010,Old,13-100A,3,100,PIEN,Br,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25520895,0,0
2010,Old,13-101A,1,100,PIEN,Tw,S,0,0.018988752,0,0.173781212,0,0,0,0.008313808,0.7,0,0.019277039,0.010587936,0.001008375,0,0,0,0,7.0695,0,0,0
2010,Old,13-101A,1,100,PIEN,Tw,S,0,0.056722039,0,0.023940098,0,0.51021684,0,0.067594901,2.1,0,0.065847533,0.006869209,0.000487178,0,0,0,0,12.88416375,0,0,0
2010,Old,13-101A,1,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0.0240438,0,0,0,0,0,0,0,0,0,9.34941375
2010,Old,13-101A,1,100,PIEN,Tw,S,0,0.044693449,0,0.019703337,0,0.390558093,0,0.041832664,2.25,0,0.049678864,0.005454512,0.00036485,0,0,0,0,10.81170055,0,0,0
2010,Old,13-101A,1,100,PIEN,Tw,S,0,0.033606739,0,0.014749753,0,0.29443329,0,0.032198162,0.75,0,0.037498877,0.004098162,0.000256938,0,0,0,0,10.9872598,0,0,0
2010,Old,13-101A,1,100,PIEN,Li,S,0.330941342,0,0.162310896,0,0.128080379,0,0,0,0,0.062133262,9.88E-05,0.049325224,0.0090505,0.3217408,0,0,0,0,0,0,0
2010,Old,13-101A,1,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0.020789238,0,0,0,0,0,0,0,0,0,8.554095
2010,Old,13-101A,1,100,PIEN,Br,S,0,0,0,0.015682402,0,0.18213846,0,0.007218262,2.1,0,0.020503958,0.00078412,5.03E-05,0,0,0,0,0,6.47008495,0,0
2010,Old,13-101A,1,100,PIEN,Br,F,0,0,0,0.030939078,0,0.437519427,0,0.064415668,0,0,0.053287535,0.001546954,0.001289128,0,0,0,0,0,15.20728,0,0
2010,Old,13-101A,2,100,PIEN,Br,S,0,0,0,0.09793729,0,1.602927359,0,0.470826957,0.5,0,0.217169639,0.004896865,0.000279821,0,0,0,0,0,33.28956855,0,0
2010,Old,13-101A,2,100,PIEN,Li,S,0.563268325,0,0.279893288,0,0.231349441,0,0.017321464,0,0,0.109183252,0.000290785,0.084316161,0.014792309,0.62219455,0,0,0,0,0,0,0
2010,Old,13-101A,2,100,PIEN,Tw,S,0,0.05592253,0,0.022693622,0,0.525332787,0,0.089825132,0.5,0,0.06937756,0.006726934,0.000463926,0,0,0,0,16.40508895,0,0,0
2010,Old,13-101A,2,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0.053287535,0,0,0,0,0,0,0,0,0,15.20728
2010,Old,13-101A,2,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0.030228183,0,0,0,0,0,0,0,0,0,10.753495
2010,Old,13-101A,2,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0.092045838,0,0,0,0,0,0,0,0,0,21.23992
2010,Old,13-101A,3,100,PIEN,Tw,S,0,0.027325744,0,0.01240614,0,0.235098275,0,0.0220042,0.65,0,0.029683501,0.003352881,0.000164761,0,0,0,0,9.78803695,0,0,0
2010,Old,13-101A,3,100,PIEN,Tw,S,0,0.133838607,0,0.055042552,0,1.394271206,0,0.36716457,2.1,0,0.195032123,0.016135988,0.000853756,0,0,0,0,26.69828095,0,0,0
2010,Old,13-101A,3,100,PIEN,Tw,S,0,0.056366196,0,0.023290454,0,0.516891583,0,0.077302343,1.7,0,0.067385206,0.006801142,0.000375754,0,0,0,0,14.3891032,0,0,0
2010,Old,13-101A,3,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0.049426318,0,0,0,0,0,0,0,0,0,14.523895
2010,Old,13-101A,3,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0.053287535,0,0,0,0,0,0,0,0,0,15.20728
2010,Old,13-101A,3,100,PIEN,De,S,0,0,0,0,0,0,0,0,1.65,0,0.014485506,0,0,0,0,0,0,0,0,0,4.41207495
2010,Old,13-101A,3,100,PIEN,Tw,S,0,0.149051447,0,0.063580925,0,1.61769157,0,0.484911236,1.4,0,0.231524028,0.018084191,0.001015966,0,0,0,0,31.47412095,0,0,0
2010,Old,13-101A,3,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0.039011523,0,0,0,0,0,0,0,0,0,12.568
2010,Old,13-103A,1,100,PIEN,Ye,S,0,0.022052209,0,0,0,0.030433369,0,0,0.65,0,0.004938274,0.002205221,0.000147506,0,0,3.2051542,0,0,0,0,0
2010,Old,13-103A,1,100,PIEN,Gr,S,0,0,0,0,0,0,0,0,0.45,0,0.005269863,0,0,0,3.43114255,0,0,0,0,0,0
2010,Old,13-103A,1,100,PIEN,Tw,S,0,0.026251881,0,0.012139218,0,0.223891078,0,0.019267857,1.1,0,0.028155065,0.003232149,0.000130066,0,0,0,0,9.24132895,0,0,0
2010,Old,13-103A,1,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2935062,0
2010,Old,13-103A,1,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89926375
2010,Old,13-103A,1,100,PIEN,Br,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09792,0,0
2010,Old,13-103A,2,100,PIEN,Sn,S,0,0,0,0,0,0,0,0,0,0,0.016221946,0,0,0,0,0,0,0,0,7.21159695,0
2010,Old,13-103A,2,100,PIEN,Li,S,2.051002391,0,1.082451084,0,1.085445075,0,0.403440224,0,3.75,0.462233877,0.012439302,0.313345347,0.029422098,3.36578895,0,0,0,0,0,0,0
2010,Old,13-103A,2,100,PIEN,Tw,S,0,0.063259561,0,0.026021236,0,0.58301566,0,0.089781266,2.25,0,0.07620794,0.007627018,0.000406774,0,0,0,0,14.7953638,0,0,0
2010,Old,13-103A,2,100,PIEN,De,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04352
2010,Old,13-103A,2,100,PIEN,Tw,S,0,0.065858825,0,0.688979029,0,0,0,0.073450061,4,0,0.075483952,0.041034834,0.002331525,0,0,0,0,12.25576375,0,0,0
2010,Old,13-103A,2,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.18008,0
2010,Old,13-103A,2,100,PIEN,Tw,S,0,0.289568804,0,3.194367154,0,0,0,0.408655343,9,0,0.348394364,0.188675238,0.016550459,0,0,0,0,14.72726095,0,0,0
2010,Old,13-103A,2,100,PIEN,Ye,S,0,0.072349794,0,0,0,0.120783993,0,0.007677271,0.75,0,0.018315206,0.007234979,0.000542759,0,0,6.9755542,0,0,0,0,0
2010,Old,13-103A,2,100,PIEN,Br,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.34262,0,0
2010,Old,13-103A,2,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80182,0
2010,Old,13-103A,2,100,PIEN,Br,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53958,0,0
2010,Old,13-103A,3,100,PIEN,Tw,F,0,0.025833165,0,0.24458348,0,0,0,0.015527289,1.7,0,0.027041724,0.01481249,0.000811643,0,0,0,0,8.2458648,0,0,0
2010,Old,13-103A,3,100,PIEN,Li,S,0.656516959,0,0.327760024,0,0.275586322,0,0.027434321,0,0.4,0.128729763,0.000466135,0.098427698,0.011717583,0.7543942,0,0,0,0,0,0,0
2010,Old,13-103A,3,100,PIEN,Li,S,1.132403349,0,0.577421213,0,0.522041737,0,0.107924194,0,0.15,0.233979049,0.001311774,0.170982456,0.0135164,1.51766455,0,0,0,0,0,0,0
2010,Old,13-103A,3,100,PIEN,Li,S,1.616990626,0,0.840186943,0,0.805554845,0,0.240002943,0,0.8,0.350273536,0.003256581,0.245717757,0.016772543,2.4331648,0,0,0,0,0,0,0
2010,Old,13-103A,3,100,PIEN,Tw,S,0,0.190227757,0,0.076637967,0,1.903796822,0,0.43319513,6,0,0.260386342,0.022854674,0.001238736,0,0,0,0,22.3990038,0,0,0
2010,Old,13-103A,3,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4301398
2010,Old,13-103A,3,100,PIEN,Sn,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.32152,0
2010,Old,13-103A,3,100,PIEN,Tw,S,0,0.118495269,0,1.513872009,0,0,0,0.275306127,3.4,0,0.163237088,0.087543127,0.003529965,0,0,0,0,22.82042455,0,0,0
2010,Old,13-103A,3,100,PIEN,Li,S,0.427965487,0,0.211111043,0,0.169761561,0,0.006023046,0,0.8,0.081486114,0.00028934,0.063907653,0.014862245,0.44184375,0,0,0,0,0,0,0
2010,Old,13-103A,3,100,PIEN,Li,S,0.192548959,0,0.093544184,0,0.067195485,0,0,0,0,0.035328863,3.34E-05,0.028609314,0.007242864,0.1662118,0,0,0,0,0,0,0
2010,Old,13-103A,3,100,PIEN,Li,S,0.185685163,0,0.090161909,0,0.064412995,0,0,0,0.25,0.034026007,3.90E-05,0.027584707,0.007995567,0.15906375,0,0,0,0,0,0,0
2010,Old,13-103A,3,100,PIEN,Li,S,0.427965487,0,0.211111043,0,0.169761561,0,0.006023046,0,0,0.081486114,0.000166341,0.063907653,0.009908163,0.44184375,0,0,0,0,0,0,0
2010,Old,13-103A,3,100,PIEN,Li,S,0.228233214,0,0.111173642,0,0.082038082,0,0,0,0,0.042144494,4.69E-05,0.033940686,0.008081116,0.20430855,0,0,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Li,S,1.598871435,0,0.857858479,0,1.464997548,0,0.447208282,0,0.65,0.436893574,0.099612227,0.245672991,0.013998461,6.74343895,0,0,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Ye,S,0,0.026583189,0,0.000544996,0,0.022495239,0,0.052621381,0.3,0,0.005616446,0.002685569,0.000288771,0,0,1.51766455,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Ye,S,0,0.007894109,0,0.000697967,0,0,0,0,0,0,0.001573147,0.000824309,0.000118606,0,0,0.8495968,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Li,S,0.673962954,0,0.34752555,0,0.50342267,0,0.121725011,0,0.7,0.164663618,0.051679063,0.10214885,0.006190839,4.0120198,0,0,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Li,S,0.462924981,0,0.229163568,0,0.273193176,0,0.045999078,0,0.45,0.10112808,0.023428147,0.069208855,0.004259006,1.98582255,0,0,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Li,S,0.424474909,0,0.204834494,0,0.212282101,0,0.024318137,0,0,0.086590964,0.001954113,0.06293094,0.00925455,1.0937302,0,0,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Nd,S,0,0.000592219,0,0.000701174,0,0,0,0,0,0,0.000141878,9.43E-05,1.75E-05,0,0,0,0.1385622,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Ye,S,0,0.00077319,0,0.000413077,0,0,0,0,0,0,0.000140324,9.80E-05,2.08E-05,0,0,0.1809792,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Tw,S,0,0.000208389,0,0.000950869,0,0.000986064,0,0.001367647,0,0,0.000154084,6.84E-05,1.71E-05,0,0,0,0,0.27343255,0,0,0
2010,Old,13-09C,1,100,ABLA,Li,S,0.419614006,0,0.204653836,0,0.225293107,0,0.03108632,0,0,0.088064727,0.007279491,0.062426784,0.00557382,1.43157375,0,0,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Ye,S,0,0.018365517,0,0.000933026,0,0,0,0,0.15,0,0.003721544,0.001883203,0.000199281,0,0,1.0208358,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Ye,S,0,0.004892618,0,0.000947855,0,0,0,0,0.35,0,0.000941401,0.000536655,8.32E-05,0,0,0.54113095,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Li,S,0.154280048,0,0.073656082,0,0.071593575,0,0.006383941,0,0.25,0.030591365,0.001831319,0.022793613,0.003059545,0.80128855,0,0,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Ye,S,0,0.000741366,0,0.000407765,0,0,0,0,0.2,0,0.000134324,9.45E-05,2.10E-05,0,0,0.17351695,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Ye,S,0,0.240996815,0,0.041473003,0,0.041990157,0,0.440520626,0,0,0.06820361,0.026173332,0.001849705,0,0,7.7447158,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Ye,S,0,0.111920805,0,0.015430175,0,0.032367436,0,0.208411435,0,0,0.027253523,0.011963589,0.000938321,0,0,3.9413248,0,0,0,0,0
2010,Old,13-09C,1,100,ABLA,Li,S,1.940638745,0,1.030888915,0,1.692424908,0,0.490414525,0,0.95,0.515436709,0.054114463,0.297152766,0.022093142,5.9836248,0,0,0,0,0,0,0
2010,Old,13-09C,2,100,ABLA,Li,S,0.064023987,0,0.029834496,0,0.025284192,0,0,0,0.55,0.011914267,0.000438494,0.009385848,0.001661212,0.31176495,0,0,0,0,0,0,0
2010,Old,13-09C,2,100,ABLA,Li,S,3.380250915,0,1.858411479,0,3.478340804,0,1.190792164,0,1.35,0.990779536,0.095523358,0.523866239,0.036762543,8.81527375,0,0,0,0,0,0,0
2010,Old,13-09C,2,100,ABLA,Li,S,1.716323961,0,0.940892754,0,1.742623778,0,0.589009582,0,0.1,0.498885008,0.087727847,0.265721671,0.017597462,8.554095,0,0,0,0,0,0,0
2010,Old,13-09C,2,100,ABLA,Li,S,0.344439364,0,0.168303971,0,0.187195155,0,0.026570406,0,0.65,0.07265089,0.003045211,0.051274334,0.007828143,1.4959062,0,0,0,0,0,0,0
2010,Old,13-09C,2,100,ABLA,Li,S,1.583865303,0,0.930697592,0,2.176565485,0,0.962681706,0,1,0.565381009,0.274989902,0.25145629,0.01381628,16.11916695,0,0,0,0,0,0,0
2010,Old,13-09C,2,100,ABLA,Ye,S,0,0.249866038,0,0.037907111,0,0.042570117,0,0.461824965,0.65,0,0.063121517,0.026881959,0.001604893,0,0,4.7535318,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Li,S,1.403893275,0,0.753244898,0,1.286344956,0,0.39267241,0,0.65,0.383615554,0.11130914,0.215713817,0.011628777,6.74343895,0,0,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Li,S,0.849804651,0,0.438723962,0,0.638908031,0,0.155765886,0,0,0.208320253,0.055858442,0.128852861,0.007279823,4.0833432,0,0,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Li,S,0.369303402,0,0.179443122,0,0.19345278,0,0.025132225,0,0.55,0.076733153,0.005455164,0.054874652,0.005686492,1.30715055,0,0,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Tw,S,0,8.26E-05,0,0.000414304,0,0.000474866,0,0.000579459,0.35,0,6.01E-05,2.90E-05,1.09E-05,0,0,0,0,0.196375,0,0,0
2010,Old,13-09C,3,100,ABLA,Ye,S,0,0.002808125,0,0.000615935,0,0,0,0,0,0,0.00053672,0.000311609,5.72E-05,0,0,0.49023055,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Li,S,0.823301113,0,0.413108298,0,0.527153949,0,0.10229304,0,0.75,0.18658564,0.020019604,0.123640941,0.009621863,2.57337655,0,0,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Li,S,0.329189003,0,0.187910893,0,0.400568812,0,0.159660691,0,0.55,0.10773294,0.169917661,0.05170999,0.003105705,12.63091855,0,0,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Li,S,0.222645198,0,0.105690397,0,0.09913485,0,0.007414121,0,0,0.043488457,0.000962293,0.032833559,0.005295735,0.6648472,0,0,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Br,S,0,0,0,0,0,0,0,0,2.2,0,0.000380507,0,0,0,0,0,0,0,0.3217408,0,0
2010,Old,13-09C,3,100,ABLA,Tw,S,0,0.093427217,0,0.21658128,0,0.32318619,0,0.403435714,0.3,0,0.103663269,0.020171786,0.001139649,0,0,0,0,7.1640742,0,0,0
2010,Old,13-09C,3,100,ABLA,Tw,S,0,0.058550337,0,0.142857039,0,0.111795607,0,0.259957713,0.65,0,0.057316196,0.012997886,0.000749158,0,0,0,0,4.04760295,0,0,0
2010,Old,13-09C,3,100,ABLA,Br,S,0,0,0,0,0,0,0,0,2.1,0,0.077799469,0,0,0,0,0,0,0,5.43322495,0,0
2010,Old,13-09C,3,100,ABLA,Li,S,0.084618688,0,0.039051726,0,0.02990094,0,0,0,0,0.015357135,0.000187192,0.012367041,0.002290193,0.1809792,0,0,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Nd,S,0,0.198540627,0,0.021510508,0,0.084710024,0,0.418591762,0,0,0.072335452,0.020929588,0.00134164,0,0,0,6.74343895,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Li,S,0.076841809,0,0.036084055,0,0.031530016,0,0.001434541,0,0.65,0.014589042,0.000528858,0.011292586,0.002236156,0.44184375,0,0,0,0,0,0,0
2010,Old,13-09C,3,100,ABLA,Li,S,0.120683597,0,0.056816706,0,0.050503516,0,0.002659726,0,0.7,0.023066354,0.000823936,0.01775003,0.002958338,0.49023055,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,ABLA,Li,S,1.219995862,0,0.608417695,0,0.75314982,0,0.137529659,0,0,0.271909304,0.022412387,0.182841356,0.012029037,2.29688055,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,ABLA,Br,S,0,0,0,0,0,0,0,0,0.65,0,0.030942031,0,0,0,0,0,0,0,7.69546495,0,0
2010,Old,13-100A,1,100,ABLA,Li,S,0.068497058,0,0.031754865,0,0.02552284,0,0,0,0.1,0.012577476,0.000229607,0.010025192,0.001965724,0.23761375,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,ABLA,Tw,S,0,0.004560836,0,0.015938367,0,0.009686329,0,0.025060039,2.3,0,0.003587299,0.001253002,0.000140787,0,0,0,0,0.7239168,0,0,0
2010,Old,13-100A,1,100,ABLA,Li,S,0.050238154,0,0.023065088,0,0.01666196,0,0,0,0.75,0.00899652,5.85E-05,0.007330324,0.002484856,0.12568,0,0,0,0,0,0,0
2010,Old,13-100A,1,100,ABLA,Tw,S,0,0.045312684,0,0.112378218,0,0.073352593,0,0.203003585,0,0,0.043404804,0.010150179,0.000607795,0,0,0,0,3.5972758,0,0,0
2010,Old,13-100A,1,100,ABLA,Nd,S,0,0.109518489,0,0.021189278,0,0.035545084,0,0.240226257,0,0,0.033538968,0.012011313,0.00071924,0,0,0,2.80588455,0,0,0,0
